SourceRow,StageNumber,TimeSinceStartOfTest_s,TimeSinceStartOfStage_s,ShearStrain_pct,q_kPa,p_eff_kPa,PorePressure_kPa,ExcessPorePressure_kPa,VoidRatioUnshifted,VoidRatioCorrected,AxialStrainRate_pct_min,ShearStrainBeforeCompliance_pct,qBeforeCompliance_kPa,pEffBeforeCompliance_kPa,PlotValid
4198,13,464283,2316,4.1863373917145,177.066212894288,259.122070964763,899.9,198.4,0.963790157796599,1.0267901577966,0.00515895911156886,4.1863373917145,177.066212894288,259.122070964763,1
4199,13,464295,2328,4.18739024051278,177.063861442736,259.421287147578,899.6,198.1,0.963790157796599,1.0267901577966,0.00515369486757924,4.18739024051278,177.063861442736,259.421287147578,1
4200,13,464307,2340,4.1882325195514,177.061980281493,259.320660093831,899.7,198.2,0.963790157796599,1.0267901577966,0.00515369486757702,4.1882325195514,177.061980281493,259.320660093831,1
4201,13,464319,2352,4.18928536834968,177.112886677932,259.537628892644,899.5,198,0.963790157796599,1.0267901577966,0.00516422335554673,4.18928536834968,177.112886677932,259.537628892644,1
4202,13,464331,2364,4.19033821714796,177.110534641137,259.236844880379,899.8,198.3,0.963790157796599,1.0267901577966,0.00516422335554895,4.19033821714796,177.110534641137,259.236844880379,1
4203,13,464343,2376,4.19139106594624,177.161439281849,259.253813093949,899.8,198.3,0.963790157796599,1.0267901577966,0.00515369486757702,4.19139106594624,177.161439281849,259.253813093949,1
4204,13,464355,2388,4.19244391474452,177.105830567547,259.135276855849,899.9,198.4,0.963790157796599,1.0267901577966,0.00515369486757702,4.19244391474452,177.105830567547,259.135276855849,1
4205,13,464367,2400,4.19349676354279,177.103478530752,259.034492843584,900,198.5,0.963790157796599,1.0267901577966,0.00515895911156886,4.19349676354279,177.103478530752,259.034492843584,1
4206,13,464379,2412,4.19433904258142,177.101596901317,259.033865633772,900,198.5,0.963790157796599,1.0267901577966,0.00515895911155713,4.19433904258142,177.101596901317,259.033865633772,1
4207,13,464391,2424,4.1953918913797,177.152499318109,258.750833106036,900.3,198.8,0.963790157796599,1.0267901577966,0.00515369486756752,4.1953918913797,177.152499318109,258.750833106036,1
4208,13,464403,2436,4.19644474017797,177.150146696072,258.550048898691,900.5,199,0.963790157796599,1.0267901577966,0.00515369486757924,4.19644474017797,177.150146696072,258.550048898691,1
4209,13,464415,2448,4.19749758897625,177.201047357138,258.167015785713,900.9,199.4,0.963790157796599,1.0267901577966,0.00515369486757924,4.19749758897625,177.201047357138,258.167015785713,1
4210,13,464427,2460,4.19833986801487,177.199164791315,258.466388263772,900.6,199.1,0.963790157796599,1.0267901577966,0.00514843062358741,4.19833986801487,177.199164791315,258.466388263772,1
4211,13,464439,2472,4.19939271681315,177.196811584036,258.665603861345,900.4,198.9,0.963790157796599,1.0267901577966,0.00514316637958165,4.19939271681315,177.196811584036,258.665603861345,1
4212,13,464451,2484,4.20044556561143,177.194458376757,258.964819458919,900.1,198.6,0.963790157796599,1.0267901577966,0.00513790213559205,4.20044556561143,177.194458376757,258.964819458919,1
4213,13,464463,2496,4.20128784465005,177.192575810934,258.964191936978,900.1,198.6,0.963790157796599,1.0267901577966,0.00513790213560373,4.20128784465005,177.192575810934,258.964191936978,1
4214,13,464475,2508,4.20234069344833,177.190222603655,258.963407534552,900.1,198.6,0.963790157796599,1.0267901577966,0.00513790213560373,4.20234069344833,177.190222603655,258.963407534552,1
4215,13,464487,2520,4.20339354224661,177.241119402123,258.780373134041,900.3,198.8,0.963790157796599,1.0267901577966,0.00513790213560373,4.20339354224661,177.241119402123,258.780373134041,1
4216,13,464499,2532,4.20444639104489,177.292015030107,258.797338343369,900.3,198.8,0.963790157796599,1.0267901577966,0.00513790213558983,4.20444639104489,177.292015030107,258.797338343369,1
4217,13,464511,2544,4.20570980960282,177.289189776792,258.696396592264,900.4,198.9,0.963790157796599,1.0267901577966,0.00513790213559205,4.20570980960282,177.289189776792,258.696396592264,1
4218,13,464523,2556,4.20655208864145,177.287306274581,258.895768758194,900.2,198.7,0.963790157796599,1.0267901577966,0.00513790213560373,4.20655208864145,177.287306274581,258.895768758194,1
4219,13,464535,2568,4.20760493743972,177.284951896818,258.894983965606,900.2,198.7,0.963790157796599,1.0267901577966,0.00513790213560151,4.20760493743972,177.284951896818,258.894983965606,1
4220,13,464547,2580,4.208657786238,177.282597519055,258.794199173018,900.3,198.8,0.963790157796599,1.0267901577966,0.0051326378916119,4.208657786238,177.282597519055,258.794199173018,1
4221,13,464559,2592,4.20971063503628,177.280243141292,258.693414380431,900.4,198.9,0.963790157796599,1.0267901577966,0.00513263789160023,4.20971063503628,177.280243141292,258.693414380431,1
4222,13,464571,2604,4.21076348383456,177.331134672581,258.910378224194,900.2,198.7,0.963790157796599,1.0267901577966,0.00513790213558983,4.21076348383456,177.331134672581,258.910378224194,1
4223,13,464583,2616,4.21181633263284,177.382025033387,259.227341677796,899.9,198.4,0.963790157796599,1.0267901577966,0.00513790213560373,4.21181633263284,177.382025033387,259.227341677796,1
4224,13,464595,2628,4.21265861167146,177.326895739172,259.008965246391,900.1,198.6,0.963790157796599,1.0267901577966,0.00513790213560595,4.21265861167146,177.326895739172,259.008965246391,1
4225,13,464607,2640,4.2139220302294,177.324069783566,258.608023261189,900.5,199,0.963790157796599,1.0267901577966,0.0051326378916119,4.2139220302294,177.324069783566,258.608023261189,1
4226,13,464619,2652,4.21476430926802,177.322185813162,258.707395271054,900.4,198.9,0.963790157796599,1.0267901577966,0.0051273736476084,4.21476430926802,177.322185813162,258.707395271054,1
4227,13,464631,2664,4.2158171580663,177.319830850157,258.806610283386,900.3,198.8,0.963790157796599,1.0267901577966,0.00512737364761062,4.2158171580663,177.319830850157,258.806610283386,1
4228,13,464643,2676,4.21687000686457,177.317475887152,258.705825295717,900.4,198.9,0.963790157796599,1.0267901577966,0.00512737364762228,4.21687000686457,177.317475887152,258.705825295717,1
4229,13,464655,2688,4.2177122859032,177.422076009657,259.140692003219,900,198.5,0.963790157796599,1.0267901577966,0.00512737364762228,4.2177122859032,177.422076009657,259.140692003219,1
