SourceRow,StageNumber,TimeSinceStartOfTest_s,TimeSinceStartOfStage_s,ShearStrain_pct,q_kPa,p_eff_kPa,PorePressure_kPa,ExcessPorePressure_kPa,VoidRatioInitialWaterContent,VoidRatioFinalWaterContentShifted,AxialStrainRate_pct_min,ShearStrainBeforeCompliance_pct,qBeforeCompliance_kPa,pEffBeforeCompliance_kPa,PlotValid
5850,16,1077088,50640,6.14180877461591,174.413020920709,234.737673640236,923.4,221.2,1.0334645604989,1.0464645604989,0.00113615965366121,6.14180877461591,174.413020920709,234.737673640236,1
5851,16,1077148,50700,6.14328704925822,174.46094941531,234.853649805103,923.3,221.1,1.0334645604989,1.0464645604989,0.00113615965366076,6.14328704925822,174.46094941531,234.853649805103,1
5852,16,1077208,50760,6.14413177762526,174.407394427987,234.835798142662,923.3,221.1,1.0334645604989,1.0464645604989,0.00113721556411983,6.14413177762526,174.407394427987,234.835798142662,1
5853,16,1077268,50820,6.14518768808405,174.404836931296,234.934945643765,923.2,221,1.0334645604989,1.0464645604989,0.00113615965366209,6.14518768808405,174.404836931296,234.934945643765,1
5854,16,1077328,50880,6.14624359854284,174.402279434604,234.834093144868,923.3,221.1,1.0334645604989,1.0464645604989,0.00113510374320303,6.14624359854284,174.402279434604,234.834093144868,1
5855,16,1077388,50940,6.1475106910934,174.45071711059,234.250239036863,923.9,221.7,1.0334645604989,1.0464645604989,0.00113510374320169,6.1475106910934,174.45071711059,234.250239036863,1
5856,16,1077448,51000,6.14856660155219,174.499665126938,234.866555042312,923.3,221.1,1.0334645604989,1.0464645604989,0.00113404783274351,6.14856660155219,174.499665126938,234.866555042312,1
5857,16,1077508,51060,6.14983369410274,174.496594740135,234.665531580045,923.5,221.3,1.0334645604989,1.0464645604989,0.00113404783274396,6.14983369410274,174.496594740135,234.665531580045,1
5858,16,1077568,51120,6.15088960456153,174.494036084467,234.864678694822,923.3,221.1,1.0334645604989,1.0464645604989,0.00113404783274396,6.15088960456153,174.494036084467,234.864678694822,1
5859,16,1077628,51180,6.15215669711208,174.439461575398,234.746487191799,923.4,221.2,1.0334645604989,1.0464645604989,0.00113299192228533,6.15215669711208,174.439461575398,234.746487191799,1
5860,16,1077688,51240,6.15321260757088,174.488407041996,234.762802347332,923.4,221.2,1.0334645604989,1.0464645604989,0.00113299192228489,6.15321260757088,174.488407041996,234.762802347332,1
5861,16,1077748,51300,6.15447970012143,174.485336655194,234.861778885065,923.3,221.1,1.0334645604989,1.0464645604989,0.00113299192228489,6.15447970012143,174.485336655194,234.861778885065,1
5862,16,1077808,51360,6.15574679267198,174.533768420398,234.977922806799,923.2,221,1.0334645604989,1.0464645604989,0.00113193601182626,6.15574679267198,174.533768420398,234.977922806799,1
5863,16,1077868,51420,6.15680270313077,174.531209185241,234.977069728413,923.2,221,1.0334645604989,1.0464645604989,0.00113088010136719,6.15680270313077,174.531209185241,234.977069728413,1
5864,16,1077928,51480,6.15806979568133,174.476637225921,234.758879075307,923.4,221.2,1.0334645604989,1.0464645604989,0.00112982419090901,6.15806979568133,174.476637225921,234.758879075307,1
5865,16,1077988,51540,6.15912570614012,174.474078570252,234.358026190084,923.8,221.6,1.0334645604989,1.0464645604989,0.00112982419090901,6.15912570614012,174.474078570252,234.358026190084,1
5866,16,1078048,51600,6.16018161659891,174.471519914584,234.857173304861,923.3,221.1,1.0334645604989,1.0464645604989,0.00112982419090812,6.16018161659891,174.471519914584,234.857173304861,1
5867,16,1078108,51660,6.1612375270577,174.41746212025,234.939154040083,923.2,221,1.0334645604989,1.0464645604989,0.00112982419090812,6.1612375270577,174.41746212025,234.939154040083,1
5868,16,1078168,51720,6.1622934375165,174.466402603247,234.955467534416,923.2,221,1.0334645604989,1.0464645604989,0.00112982419090812,6.1622934375165,174.466402603247,234.955467534416,1
5869,16,1078228,51780,6.16334934797529,174.515341927267,234.571780642422,923.6,221.4,1.0334645604989,1.0464645604989,0.00113088010136764,6.16334934797529,174.515341927267,234.571780642422,1
5870,16,1078288,51840,6.16461644052584,174.512270845079,234.47075694836,923.7,221.5,1.0334645604989,1.0464645604989,0.00113088010136719,6.16461644052584,174.512270845079,234.47075694836,1
5871,16,1078348,51900,6.16567235098464,174.509711609922,234.669903869974,923.5,221.3,1.0334645604989,1.0464645604989,0.00112982419090857,6.16567235098464,174.509711609922,234.669903869974,1
5872,16,1078408,51960,6.16672826144343,174.455656249439,234.45188541648,923.7,221.5,1.0334645604989,1.0464645604989,0.00112982419090901,6.16672826144343,174.455656249439,234.45188541648,1
5873,16,1078468,52020,6.16778417190222,174.453097593771,234.551032531257,923.6,221.4,1.0334645604989,1.0464645604989,0.00112982419090812,6.16778417190222,174.453097593771,234.551032531257,1
5874,16,1078528,52080,6.16884008236102,174.502033904452,235.067344634817,923.1,220.9,1.0334645604989,1.0464645604989,0.00112876828044994,6.16884008236102,174.502033904452,235.067344634817,1
5875,16,1078588,52140,6.16989599281981,174.499474669295,234.466491556431,923.7,221.5,1.0334645604989,1.0464645604989,0.00112771236999176,6.16989599281981,174.499474669295,234.466491556431,1
5876,16,1078648,52200,6.17116308537036,174.547897278581,234.682632426194,923.5,221.3,1.0334645604989,1.0464645604989,0.00112771236999087,6.17116308537036,174.547897278581,234.682632426194,1
5877,16,1078708,52260,6.17243017792091,174.493332504918,234.864444168306,923.3,221.1,1.0334645604989,1.0464645604989,0.00112982419090812,6.17243017792091,174.493332504918,234.864444168306,1
5878,16,1078768,52320,6.17327490628795,174.491285116792,234.363761705597,923.8,221.6,1.0334645604989,1.0464645604989,0.00113088010136764,6.17327490628795,174.491285116792,234.363761705597,1
5879,16,1078828,52380,6.17433081674674,174.540217834645,234.880072611548,923.3,221.1,1.0334645604989,1.0464645604989,0.00112982419090857,6.17433081674674,174.540217834645,234.880072611548,1
5880,16,1078888,52440,6.17538672720553,174.537658019999,234.77921934,923.4,221.2,1.0334645604989,1.0464645604989,0.00112876828044994,6.17538672720553,174.537658019999,234.77921934,1
5881,16,1078948,52500,6.17665381975608,174.586076920559,234.89535897352,923.3,221.1,1.0334645604989,1.0464645604989,0.00112876828044994,6.17665381975608,174.586076920559,234.89535897352,1
5882,16,1079008,52560,6.17770973021488,174.583516526425,234.394505508809,923.8,221.6,1.0334645604989,1.0464645604989,0.00112982419090901,6.17770973021488,174.583516526425,234.394505508809,1
5883,16,1079068,52620,6.17897682276543,174.580444053465,234.393481351155,923.8,221.6,1.0334645604989,1.0464645604989,0.00112982419090901,6.17897682276543,174.580444053465,234.393481351155,1
5884,16,1079128,52680,6.18003273322422,174.526394835559,234.675464945186,923.5,221.3,1.0334645604989,1.0464645604989,0.00112982419090812,6.18003273322422,174.526394835559,234.675464945186,1
5885,16,1079188,52740,6.18129982577477,174.523323057985,234.374441019328,923.8,221.6,1.0334645604989,1.0464645604989,0.0011287682804495,6.18129982577477,174.523323057985,234.374441019328,1
5886,16,1079248,52800,6.18214455414181,174.521275206269,234.67375840209,923.5,221.3,1.0334645604989,1.0464645604989,0.0011287682804495,6.18214455414181,174.521275206269,234.67375840209,1
5887,16,1079308,52860,6.1832004646006,174.57020247693,234.79006749231,923.4,221.2,1.0334645604989,1.0464645604989,0.00112982419090812,6.1832004646006,174.57020247693,234.79006749231,1
5888,16,1079368,52920,6.1842563750594,174.567642082796,234.089214027599,924.1,221.9,1.0334645604989,1.0464645604989,0.00112982419090857,6.1842563750594,174.567642082796,234.089214027599,1
5889,16,1079428,52980,6.18552346760995,174.616055420267,234.505351806755,923.7,221.5,1.0334645604989,1.0464645604989,0.00113088010136764,6.18552346760995,174.616055420267,234.505351806755,1
5890,16,1079488,53040,6.18657937806874,174.562009215701,234.187336405234,924,221.8,1.0334645604989,1.0464645604989,0.00113088010136719,6.18657937806874,174.562009215701,234.187336405234,1
5891,16,1079548,53100,6.18763528852753,174.559448821567,234.886482940522,923.3,221.1,1.0334645604989,1.0464645604989,0.00112982419090812,6.18763528852753,174.559448821567,234.886482940522,1
5892,16,1079608,53160,6.18869119898632,174.556888427433,234.785629475811,923.4,221.2,1.0334645604989,1.0464645604989,0.00113088010136808,6.18869119898632,174.556888427433,234.785629475811,1
5893,16,1079668,53220,6.18974710944512,174.5543280333,234.5847760111,923.6,221.4,1.0334645604989,1.0464645604989,0.00113193601182626,6.18974710944512,174.5543280333,234.5847760111,1
5894,16,1079728,53280,6.19101420199567,174.551255560339,234.683751853446,923.5,221.3,1.0334645604989,1.0464645604989,0.00113088010136719,6.19101420199567,174.551255560339,234.683751853446,1
5895,16,1079788,53340,6.19207011245446,174.600177383808,234.500059127936,923.7,221.5,1.0334645604989,1.0464645604989,0.00112982419090901,6.19207011245446,174.600177383808,234.500059127936,1
5896,16,1079848,53400,6.19312602291326,174.597616410186,234.299205470062,923.9,221.7,1.0334645604989,1.0464645604989,0.00113088010136719,6.19312602291326,174.597616410186,234.299205470062,1
5897,16,1079908,53460,6.19418193337205,174.595055436564,234.698351812188,923.5,221.3,1.0334645604989,1.0464645604989,0.00113193601182626,6.19418193337205,174.595055436564,234.698351812188,1
5898,16,1079968,53520,6.19523784383084,174.643974942079,234.614658314026,923.6,221.4,1.0334645604989,1.0464645604989,0.00113193601182582,6.19523784383084,174.643974942079,234.614658314026,1
5899,16,1080028,53580,6.19629375428964,174.641413388968,234.713804462989,923.5,221.3,1.0334645604989,1.0464645604989,0.00113193601182582,6.19629375428964,174.641413388968,234.713804462989,1
5900,16,1080088,53640,6.19734966474843,174.638851835858,235.112950611952,923.1,220.9,1.0334645604989,1.0464645604989,0.00113193601182626,6.19734966474843,174.638851835858,235.112950611952,1
5901,16,1080148,53700,6.19861675729898,174.635777972125,234.511925990708,923.7,221.5,1.0334645604989,1.0464645604989,0.00112982419090901,6.19861675729898,174.635777972125,234.511925990708,1
5902,16,1080208,53760,6.19988384984953,174.632704108392,234.110901369464,924.1,221.9,1.0334645604989,1.0464645604989,0.00112982419090901,6.19988384984953,174.632704108392,234.110901369464,1
5903,16,1080268,53820,6.20072857821657,174.630654865903,234.510218288634,923.7,221.5,1.0334645604989,1.0464645604989,0.00113193601182537,6.20072857821657,174.630654865903,234.510218288634,1
5904,16,1080328,53880,6.20199567076712,174.62758100217,234.20919366739,924,221.8,1.0334645604989,1.0464645604989,0.00113299192228444,6.20199567076712,174.62758100217,234.20919366739,1
5905,16,1080388,53940,6.20305158122591,174.62501944906,235.008339816353,923.2,221,1.0334645604989,1.0464645604989,0.00113299192228533,6.20305158122591,174.62501944906,235.008339816353,1
5906,16,1080448,54000,6.20410749168471,174.622457895949,234.207485965316,924,221.8,1.0334645604989,1.0464645604989,0.00113193601182626,6.20410749168471,174.622457895949,234.207485965316,1
5907,16,1080508,54060,6.2051634021435,174.671371374784,234.523790458261,923.7,221.5,1.0334645604989,1.0464645604989,0.00113193601182626,6.2051634021435,174.671371374784,234.523790458261,1
5908,16,1080568,54120,6.20643049469405,174.668296815666,234.622765605222,923.6,221.4,1.0334645604989,1.0464645604989,0.00113193601182671,6.20643049469405,174.668296815666,234.622765605222,1
5909,16,1080628,54180,6.20748640515284,174.665734683066,234.621911561022,923.6,221.4,1.0334645604989,1.0464645604989,0.00113193601182671,6.20748640515284,174.665734683066,234.621911561022,1
5910,16,1080688,54240,6.20875349770339,174.662660123947,234.420886707982,923.8,221.6,1.0334645604989,1.0464645604989,0.00113193601182626,6.20875349770339,174.662660123947,234.420886707982,1
5911,16,1080748,54300,6.20980940816219,174.660097991348,234.420032663783,923.8,221.6,1.0334645604989,1.0464645604989,0.00113193601182582,6.20980940816219,174.660097991348,234.420032663783,1
5912,16,1080808,54360,6.21086531862098,174.657535858749,234.419178619583,923.8,221.6,1.0334645604989,1.0464645604989,0.00113088010136764,6.21086531862098,174.657535858749,234.419178619583,1
5913,16,1080868,54420,6.21192122907977,174.65497372615,234.418324575383,923.8,221.6,1.0334645604989,1.0464645604989,0.00113088010136808,6.21192122907977,174.65497372615,234.418324575383,1
5914,16,1080928,54480,6.21297713953857,174.703882337282,234.434627445761,923.8,221.6,1.0334645604989,1.0464645604989,0.00113088010136719,6.21297713953857,174.703882337282,234.434627445761,1
5915,16,1080988,54540,6.21403304999736,174.752789789438,234.650929929813,923.6,221.4,1.0334645604989,1.0464645604989,0.00113088010136719,6.21403304999736,174.752789789438,234.650929929813,1
5916,16,1081048,54600,6.21530014254791,174.749713839547,234.949904613182,923.3,221.1,1.0334645604989,1.0464645604989,0.00113193601182626,6.21530014254791,174.749713839547,234.949904613182,1
5917,16,1081108,54660,6.2163560530067,174.747150547971,234.849050182657,923.4,221.2,1.0334645604989,1.0464645604989,0.00113299192228489,6.2163560530067,174.747150547971,234.849050182657,1
5918,16,1081168,54720,6.21762314555726,174.744074598079,234.448024866027,923.8,221.6,1.0334645604989,1.0464645604989,0.00113404783274396,6.21762314555726,174.744074598079,234.448024866027,1
5919,16,1081228,54780,6.21889023810781,174.740998648188,234.446999549396,923.8,221.6,1.0334645604989,1.0464645604989,0.0011340478327444,6.21889023810781,174.740998648188,234.446999549396,1
5920,16,1081288,54840,6.2199461485666,174.78990227572,234.263300758573,924,221.8,1.0334645604989,1.0464645604989,0.00113299192228489,6.2199461485666,174.78990227572,234.263300758573,1
5921,16,1081348,54900,6.22121324111715,174.838291854164,234.579430618055,923.7,221.5,1.0334645604989,1.0464645604989,0.00113193601182582,6.22121324111715,174.838291854164,234.579430618055,1
5922,16,1081408,54960,6.22226915157595,174.784261759378,234.761420586459,923.5,221.3,1.0334645604989,1.0464645604989,0.00113299192228533,6.22226915157595,174.784261759378,234.761420586459,1
5923,16,1081468,55020,6.2235362441265,174.7811851141,234.660395038033,923.6,221.4,1.0334645604989,1.0464645604989,0.00113510374320258,6.2235362441265,174.7811851141,234.660395038033,1
5924,16,1081528,55080,6.22459215458529,174.727156873677,234.542385624559,923.7,221.5,1.0334645604989,1.0464645604989,0.00113510374320169,6.22459215458529,174.727156873677,234.542385624559,1
5925,16,1081588,55140,6.22564806504408,174.776057371972,234.958685790657,923.3,221.1,1.0334645604989,1.0464645604989,0.00113510374320258,6.22564806504408,174.776057371972,234.958685790657,1
5926,16,1081648,55200,6.22670397550288,174.773493500907,234.557831166969,923.7,221.5,1.0334645604989,1.0464645604989,0.00113510374320303,6.22670397550288,174.773493500907,234.557831166969,1
5927,16,1081708,55260,6.22818225014519,174.821366480515,234.173788826838,924.1,221.9,1.0334645604989,1.0464645604989,0.00113299192228489,6.22818225014519,174.821366480515,234.173788826838,1
5928,16,1081768,55320,6.22923816060398,174.818802029961,234.772934009987,923.5,221.3,1.0334645604989,1.0464645604989,0.00113404783274396,6.22923816060398,174.818802029961,234.772934009987,1
5929,16,1081828,55380,6.23050525315453,174.764263565075,234.154754521691,924.1,221.9,1.0334645604989,1.0464645604989,0.00113721556412028,6.23050525315453,174.764263565075,234.154754521691,1
5930,16,1081888,55440,6.23156116361333,174.76169969401,233.953899898003,924.3,222.1,1.0334645604989,1.0464645604989,0.0011382714745789,6.23156116361333,174.76169969401,233.953899898003,1
5931,16,1081948,55500,6.23282825616388,174.758623048732,234.352874349578,923.9,221.7,1.0334645604989,1.0464645604989,0.00113721556411983,6.23282825616388,174.758623048732,234.352874349578,1
5932,16,1082008,55560,6.23388416662267,174.756059177668,234.352019725889,923.9,221.7,1.0334645604989,1.0464645604989,0.00113721556411983,6.23388416662267,174.756059177668,234.352019725889,1
5933,16,1082068,55620,6.23515125917322,174.804441106865,234.568147035622,923.7,221.5,1.0334645604989,1.0464645604989,0.00113721556412028,6.23515125917322,174.804441106865,234.568147035622,1
5934,16,1082128,55680,6.23641835172377,174.801363766201,234.4671212554,923.8,221.6,1.0334645604989,1.0464645604989,0.00113615965366165,6.23641835172377,174.801363766201,234.4671212554,1
5935,16,1082188,55740,6.23747426218257,174.850256615248,234.783418871749,923.5,221.3,1.0334645604989,1.0464645604989,0.00113615965366121,6.23747426218257,174.850256615248,234.783418871749,1
5936,16,1082248,55800,6.23874135473312,174.795721974984,234.365240658328,923.9,221.7,1.0334645604989,1.0464645604989,0.00113721556411983,6.23874135473312,174.795721974984,234.365240658328,1
5937,16,1082308,55860,6.23979726519191,174.793157524432,234.064385841477,924.2,222,1.0334645604989,1.0464645604989,0.0011382714745789,6.23979726519191,174.793157524432,234.064385841477,1
5938,16,1082368,55920,6.24106435774246,174.790080183768,233.863360061256,924.4,222.2,1.0334645604989,1.0464645604989,0.0011382714745789,6.24106435774246,174.790080183768,233.863360061256,1
5939,16,1082428,55980,6.24212026820126,174.838970483066,234.779656827689,923.5,221.3,1.0334645604989,1.0464645604989,0.00113827147457934,6.24212026820126,174.838970483066,234.779656827689,1
5940,16,1082488,56040,6.24317617866005,174.887859623386,234.195953207795,924.1,221.9,1.0334645604989,1.0464645604989,0.0011382714745789,6.24317617866005,174.887859623386,234.195953207795,1
5941,16,1082548,56100,6.2444432712106,174.88478089195,234.394926963983,923.9,221.7,1.0334645604989,1.0464645604989,0.00113932738503753,6.2444432712106,174.88478089195,234.394926963983,1
5942,16,1082608,56160,6.24571036376115,174.881702160514,234.093900720171,924.2,222,1.0334645604989,1.0464645604989,0.00114038329549659,6.24571036376115,174.881702160514,234.093900720171,1
5943,16,1082668,56220,6.2469774563117,174.827171344875,233.975723781625,924.3,222.1,1.0334645604989,1.0464645604989,0.00114143920595478,6.2469774563117,174.827171344875,233.975723781625,1
5944,16,1082728,56280,6.2480333667705,174.824606314834,234.174868771611,924.1,221.9,1.0334645604989,1.0464645604989,0.00114143920595522,6.2480333667705,174.824606314834,234.174868771611,1
5945,16,1082788,56340,6.24908927722929,174.873492210019,233.491164070006,924.8,222.6,1.0334645604989,1.0464645604989,0.00114038329549659,6.24908927722929,174.873492210019,233.491164070006,1
5946,16,1082848,56400,6.25035636977984,174.870413478583,233.790137826194,924.5,222.3,1.0334645604989,1.0464645604989,0.00114038329549659,6.25035636977984,174.870413478583,233.790137826194,1
5947,16,1082908,56460,6.25162346233039,174.918784281602,234.306261427201,924,221.8,1.0334645604989,1.0464645604989,0.00114143920595566,6.25162346233039,174.918784281602,234.306261427201,1
5948,16,1082968,56520,6.25267937278919,174.864769137617,234.488256379206,923.8,221.6,1.0334645604989,1.0464645604989,0.00114249511641429,6.25267937278919,174.864769137617,234.488256379206,1
5949,16,1083028,56580,6.25394646533974,174.810242146601,233.870080715534,924.4,222.2,1.0334645604989,1.0464645604989,0.00114355102687336,6.25394646533974,174.810242146601,233.870080715534,1
5950,16,1083088,56640,6.25500237579853,174.80767711656,234.16922570552,924.1,221.9,1.0334645604989,1.0464645604989,0.00114460693733109,6.25500237579853,174.80767711656,234.16922570552,1
5951,16,1083148,56700,6.25605828625732,174.805112086518,233.968370695506,924.3,222.1,1.0334645604989,1.0464645604989,0.00114355102687247,6.25605828625732,174.805112086518,233.968370695506,1
5952,16,1083208,56760,6.25732537880788,174.853480455685,234.184493485228,924.1,221.9,1.0334645604989,1.0464645604989,0.00114249511641473,6.25732537880788,174.853480455685,234.184493485228,1
5953,16,1083268,56820,6.25838128926667,174.850914846156,234.183638282052,924.1,221.9,1.0334645604989,1.0464645604989,0.00114460693733154,6.25838128926667,174.850914846156,234.183638282052,1
5954,16,1083328,56880,6.25964838181722,174.899281245062,233.899760415021,924.4,222.2,1.0334645604989,1.0464645604989,0.00114566284779016,6.25964838181722,174.899281245062,233.899760415021,1
5955,16,1083388,56940,6.26070429227601,174.84527050519,234.181756835063,924.1,221.9,1.0334645604989,1.0464645604989,0.00114566284779061,6.26070429227601,174.84527050519,234.181756835063,1
5956,16,1083448,57000,6.26176020273481,174.84270489566,234.180901631887,924.1,221.9,1.0334645604989,1.0464645604989,0.00114671875824968,6.26176020273481,174.84270489566,234.180901631887,1
5957,16,1083508,57060,6.26302729528536,174.839626164224,234.079875388075,924.2,222,1.0334645604989,1.0464645604989,0.00114143920595566,6.26302729528536,174.839626164224,234.079875388075,1
5958,16,1083568,57120,6.26408320574415,174.888503251185,234.296167750395,924,221.8,1.0334645604989,1.0464645604989,0.00113404783274351,6.26408320574415,174.888503251185,234.296167750395,1
5959,16,1083628,57180,6.2653502982947,174.936865825468,233.812288608489,924.5,222.3,1.0334645604989,1.0464645604989,0.00113088010136719,6.2653502982947,174.936865825468,233.812288608489,1
5960,16,1083688,57240,6.2664062087535,174.985740478577,233.728580159526,924.6,222.4,1.0334645604989,1.0464645604989,0.00112876828045039,6.2664062087535,174.985740478577,233.728580159526,1
5961,16,1083748,57300,6.26767330130405,174.931218934752,234.010406311584,924.3,222.1,1.0334645604989,1.0464645604989,0.00112771236999176,6.26767330130405,174.931218934752,234.010406311584,1
5962,16,1083808,57360,6.26872921176284,174.877212019504,233.892404006501,924.4,222.2,1.0334645604989,1.0464645604989,0.00112771236999087,6.26872921176284,174.877212019504,233.892404006501,1
5963,16,1083868,57420,6.26999630431339,174.925572044038,234.408524014679,923.9,221.7,1.0334645604989,1.0464645604989,0.00112771236999087,6.26999630431339,174.925572044038,234.408524014679,1
5964,16,1083928,57480,6.27105221477219,174.923005275531,234.207668425177,924.1,221.9,1.0334645604989,1.0464645604989,0.00112771236999087,6.27105221477219,174.923005275531,234.207668425177,1
5965,16,1083988,57540,6.27231930732274,174.919925153323,233.806641717774,924.5,222.3,1.0334645604989,1.0464645604989,0.00112771236999087,6.27231930732274,174.919925153323,233.806641717774,1
5966,16,1084048,57600,6.27337521778153,174.968795981808,233.822931993936,924.5,222.3,1.0334645604989,1.0464645604989,0.00112665645953269,6.27337521778153,174.968795981808,233.822931993936,1
5967,16,1084108,57660,6.27464231033208,174.965715164214,234.221905054738,924.1,221.9,1.0334645604989,1.0464645604989,0.00112560054907362,6.27464231033208,174.965715164214,234.221905054738,1
5968,16,1084168,57720,6.27569822079088,174.911711494101,234.103903831367,924.2,222,1.0334645604989,1.0464645604989,0.00112454463861411,6.27569822079088,174.911711494101,234.103903831367,1
5969,16,1084228,57780,6.27675413124967,174.909144725594,234.203048241865,924.1,221.9,1.0334645604989,1.0464645604989,0.00112243281769686,6.27675413124967,174.909144725594,234.203048241865,1
5970,16,1084288,57840,6.27781004170846,174.906577957087,233.902192652362,924.4,222.2,1.0334645604989,1.0464645604989,0.00112243281769731,6.27781004170846,174.906577957087,233.902192652362,1
5971,16,1084348,57900,6.27886595216726,174.90401118858,233.80133706286,924.5,222.3,1.0334645604989,1.0464645604989,0.00112243281769686,6.27886595216726,174.90401118858,233.80133706286,1
5972,16,1084408,57960,6.28013304471781,174.952364954639,234.31745498488,924,221.8,1.0334645604989,1.0464645604989,0.00112243281769731,6.28013304471781,174.952364954639,234.31745498488,1
5973,16,1084468,58020,6.28140013726836,175.000717329924,234.033572443308,924.3,222.1,1.0334645604989,1.0464645604989,0.00112243281769731,6.28140013726836,175.000717329924,234.033572443308,1
5974,16,1084528,58080,6.28224486563539,174.947230258648,234.115743419549,924.2,222,1.0334645604989,1.0464645604989,0.00112137690723779,6.28224486563539,174.947230258648,234.115743419549,1
5975,16,1084588,58140,6.28351195818594,174.944149441054,233.814716480351,924.5,222.3,1.0334645604989,1.0464645604989,0.00112137690723824,6.28351195818594,174.944149441054,233.814716480351,1
5976,16,1084648,58200,6.28456786864474,174.941582093059,234.113860697686,924.2,222,1.0334645604989,1.0464645604989,0.00112243281769731,6.28456786864474,174.941582093059,234.113860697686,1
5977,16,1084708,58260,6.28562377910353,174.939014745063,234.113004915021,924.2,222,1.0334645604989,1.0464645604989,0.00112137690723868,6.28562377910353,174.939014745063,234.113004915021,1
5978,16,1084768,58320,6.28689087165408,174.987364107009,233.829121369003,924.5,222.3,1.0334645604989,1.0464645604989,0.00112032099677961,6.28689087165408,174.987364107009,233.829121369003,1
5979,16,1084828,58380,6.28815796420463,175.035712078183,234.145237359394,924.2,222,1.0334645604989,1.0464645604989,0.00112032099677917,6.28815796420463,175.035712078183,234.145237359394,1
5980,16,1084888,58440,6.28921387466343,175.033143571211,233.544381190404,924.8,222.6,1.0334645604989,1.0464645604989,0.00111820917586236,6.28921387466343,175.033143571211,233.544381190404,1
5981,16,1084948,58500,6.29026978512222,175.030575064239,233.843525021413,924.5,222.3,1.0334645604989,1.0464645604989,0.00111715326540329,6.29026978512222,175.030575064239,233.843525021413,1
5982,16,1085008,58560,6.29153687767277,175.027492855872,233.342497618624,925,222.8,1.0334645604989,1.0464645604989,0.00111609735494422,6.29153687767277,175.027492855872,233.342497618624,1
5983,16,1085068,58620,6.29259278813157,174.973497298597,233.624499099532,924.7,222.5,1.0334645604989,1.0464645604989,0.00111504144448515,6.29259278813157,174.973497298597,233.624499099532,1
5984,16,1085128,58680,6.29364869859036,175.022355841927,233.640785280642,924.7,222.5,1.0334645604989,1.0464645604989,0.00111398553402697,6.29364869859036,175.022355841927,233.640785280642,1
5985,16,1085188,58740,6.29491579114091,175.070699408989,233.556899802996,924.8,222.6,1.0334645604989,1.0464645604989,0.00111292962356879,6.29491579114091,175.070699408989,233.556899802996,1
5986,16,1085248,58800,6.29597170159971,175.068130322528,233.556043440843,924.8,222.6,1.0334645604989,1.0464645604989,0.00111187371310884,6.29597170159971,175.068130322528,233.556043440843,1
5987,16,1085308,58860,6.2970276120585,175.014136619617,233.338045539872,925,222.8,1.0334645604989,1.0464645604989,0.00111081780265021,6.2970276120585,175.014136619617,233.338045539872,1
5988,16,1085368,58920,6.29808352251729,175.011568112644,233.637189370882,924.7,222.5,1.0334645604989,1.0464645604989,0.00110976189219159,6.29808352251729,175.011568112644,233.637189370882,1
5989,16,1085428,58980,6.29935061506784,175.059909245854,233.653303081951,924.7,222.5,1.0334645604989,1.0464645604989,0.00110870598173252,6.29935061506784,175.059909245854,233.653303081951,1
5990,16,1085488,59040,6.30040652552664,175.005917397306,233.635305799102,924.7,222.5,1.0334645604989,1.0464645604989,0.00110976189219203,6.30040652552664,175.005917397306,233.635305799102,1
5991,16,1085548,59100,6.30167361807719,175.054257255641,233.551419085214,924.8,222.6,1.0334645604989,1.0464645604989,0.00110976189219203,6.30167361807719,175.054257255641,233.551419085214,1
5992,16,1085608,59160,6.30272952853598,175.051688169181,233.55056272306,924.8,222.6,1.0334645604989,1.0464645604989,0.00110765007127389,6.30272952853598,175.051688169181,233.55056272306,1
5993,16,1085668,59220,6.30399662108653,175.100026057255,233.666675352418,924.7,222.5,1.0334645604989,1.0464645604989,0.0011055382503562,6.30399662108653,175.100026057255,233.666675352418,1
5994,16,1085728,59280,6.30505253154532,175.097456391306,234.065818797102,924.3,222.1,1.0334645604989,1.0464645604989,0.0011055382503562,6.30505253154532,175.097456391306,234.065818797102,1
5995,16,1085788,59340,6.30610844200412,175.043467092506,233.547822364169,924.8,222.6,1.0334645604989,1.0464645604989,0.00110659416081571,6.30610844200412,175.043467092506,233.547822364169,1
5996,16,1085848,59400,6.30716435246291,175.092317059408,233.664105686469,924.7,222.5,1.0334645604989,1.0464645604989,0.00110448233989846,6.30716435246291,175.092317059408,233.664105686469,1
5997,16,1085908,59460,6.30843144501346,175.089233460269,234.06307782009,924.3,222.1,1.0334645604989,1.0464645604989,0.00110237051898032,6.30843144501346,175.089233460269,234.06307782009,1
5998,16,1085968,59520,6.30948735547226,175.138081572807,233.879360524269,924.5,222.3,1.0334645604989,1.0464645604989,0.00110237051897988,6.30948735547226,175.138081572807,233.879360524269,1
5999,16,1086028,59580,6.31075444802281,175.186414361383,233.995471453794,924.4,222.2,1.0334645604989,1.0464645604989,0.00110131460852125,6.31075444802281,175.186414361383,233.995471453794,1
6000,16,1086088,59640,6.3118103584816,175.183843536458,234.394614512152,924,221.8,1.0334645604989,1.0464645604989,0.00110025869806263,6.3118103584816,175.183843536458,234.394614512152,1
6001,16,1086148,59700,6.31286626894039,175.129856787407,234.176618929136,924.2,222,1.0334645604989,1.0464645604989,0.00110025869806174,6.31286626894039,175.129856787407,234.176618929136,1
