SourceRow,StageNumber,TimeSinceStartOfTest_s,TimeSinceStartOfStage_s,ShearStrain_pct,q_kPa,p_eff_kPa,PorePressure_kPa,ExcessPorePressure_kPa,VoidRatioInitialWaterContent,VoidRatioFinalWaterContentShifted,AxialStrainRate_pct_min,ShearStrainBeforeCompliance_pct,qBeforeCompliance_kPa,pEffBeforeCompliance_kPa,PlotValid
57,10,580422,336,0.563189121132577,124.997850051037,340.965950017012,570.7,108.1,1.16980434119164,1.19880434119164,0.104171439918698,0.563189121132577,124.997850051037,340.965950017012,1
58,10,580428,342,0.571917352378334,125.432350958081,340.010783652694,571.8,109.2,1.16980434119164,1.19880434119164,0.1044005559889,0.571917352378334,125.432350958081,340.010783652694,1
59,10,580434,348,0.580427377842949,126.036020348324,339.712006782775,572.3,109.7,1.16980434119164,1.19880434119164,0.104400555987951,0.580427377842949,126.036020348324,339.712006782775,1
60,10,580440,354,0.593519724711587,126.462379869615,339.054126623205,573.1,110.5,1.16980434119164,1.19880434119164,0.104389645698894,0.593519724711587,126.462379869615,339.054126623205,1
61,10,580446,360,0.606393865799082,127.057826590836,338.252608863612,574.1,111.5,1.16980434119164,1.19880434119164,0.10440055598795,0.606393865799082,127.057826590836,338.252608863612,1
62,10,580452,366,0.619486212667719,127.427666320958,337.575888773653,574.9,112.3,1.16980434119164,1.19880434119164,0.1044005559889,0.619486212667719,127.427666320958,337.575888773653,1
63,10,580458,372,0.628214443913478,127.861689904964,337.120563301655,575.5,112.9,1.16980434119164,1.19880434119164,0.104607851480988,0.628214443913478,127.861689904964,337.120563301655,1
64,10,580464,378,0.641088585000971,128.287983669027,336.462661223009,576.3,113.7,1.16980434119164,1.19880434119164,0.105044263042322,0.641088585000971,128.287983669027,336.462661223009,1
65,10,580470,384,0.649816816246731,128.665586162978,335.788528720993,577.1,114.5,1.16980434119164,1.19880434119164,0.105480674604609,0.649816816246731,128.665586162978,335.788528720993,1
66,10,580476,390,0.662690957334224,129.260383482748,335.286794494249,577.8,115.2,1.16980434119164,1.19880434119164,0.10548067460461,0.662690957334224,129.260383482748,335.286794494249,1
67,10,580482,396,0.671419188579983,129.581579463277,334.393859821093,578.8,116.2,1.16980434119164,1.19880434119164,0.105480674605569,0.671419188579983,129.581579463277,334.393859821093,1
68,10,580488,402,0.684511535448622,130.119486808888,333.873162269629,579.5,116.9,1.16980434119164,1.19880434119164,0.105480674605569,0.684511535448622,130.119486808888,333.873162269629,1
69,10,580494,408,0.693021560913236,130.497156958882,333.299052319627,580.2,117.6,1.16980434119164,1.19880434119164,0.105262468823467,0.693021560913236,130.497156958882,333.299052319627,1
70,10,580500,414,0.701749792158994,130.930565853594,332.543521951198,581.1,118.5,1.16980434119164,1.19880434119164,0.10548067460461,0.701749792158994,130.930565853594,332.543521951198,1
71,10,580506,420,0.714842139027632,131.187079286372,331.729026428791,582,119.4,1.16980434119164,1.19880434119164,0.105480674604609,0.714842139027632,131.187079286372,331.729026428791,1
72,10,580512,426,0.727716280115125,131.55632874746,331.152109582487,582.7,120.1,1.16980434119164,1.19880434119164,0.105262468824423,0.727716280115125,131.55632874746,331.152109582487,1
73,10,580518,432,0.736444511360885,131.989481686341,330.696493895447,583.3,120.7,1.16980434119164,1.19880434119164,0.105262468824423,0.736444511360885,131.989481686341,330.696493895447,1
74,10,580524,438,0.749318652448378,132.358536215816,330.019512071938,584.1,121.5,1.16980434119164,1.19880434119164,0.105262468823466,0.749318652448378,132.358536215816,330.019512071938,1
75,10,580530,444,0.758046883694137,132.847700122474,329.482566707491,584.8,122.2,1.16980434119164,1.19880434119164,0.10548067460461,0.758046883694137,132.847700122474,329.482566707491,1
76,10,580536,450,0.771139230562776,133.216138395593,328.805379465198,585.6,123,1.16980434119164,1.19880434119164,0.105698880385752,0.771139230562776,133.216138395593,328.805379465198,1
77,10,580542,456,0.77964925602739,133.705527213012,327.968509071004,586.6,124,1.16980434119164,1.19880434119164,0.105917086167859,0.77964925602739,133.705527213012,327.968509071004,1
78,10,580548,462,0.792741602896029,133.961434727183,327.553811575728,587.1,124.5,1.16980434119164,1.19880434119164,0.106124381659947,0.792741602896029,133.961434727183,327.553811575728,1
79,10,580554,468,0.801469834141786,134.225595793078,326.84186526436,587.9,125.3,1.16980434119164,1.19880434119164,0.105906175877838,0.801469834141786,134.225595793078,326.84186526436,1
80,10,580560,474,0.814343975229281,134.650237579664,326.183412526555,588.7,126.1,1.16980434119164,1.19880434119164,0.105906175877838,0.814343975229281,134.650237579664,326.183412526555,1
81,10,580566,480,0.823072206475039,134.914273261791,325.971424420597,589,126.4,1.16980434119164,1.19880434119164,0.106124381658982,0.823072206475039,134.914273261791,325.971424420597,1
82,10,580572,486,0.840310463185413,135.386479262248,324.928826420749,590.2,127.6,1.16980434119164,1.19880434119164,0.106135291949004,0.840310463185413,135.386479262248,324.928826420749,1
83,10,580578,492,0.84903869443117,135.706503676608,324.435501225536,590.8,128.2,1.16980434119164,1.19880434119164,0.105917086167859,0.84903869443117,135.706503676608,324.435501225536,1
84,10,580584,498,0.85776692567693,136.082595265261,323.86086508842,591.5,128.9,1.16980434119164,1.19880434119164,0.105917086166896,0.85776692567693,136.082595265261,323.86086508842,1
85,10,580590,504,0.870641066764423,136.338369450853,323.246123150284,592.2,129.6,1.16980434119164,1.19880434119164,0.106135291948039,0.870641066764423,136.338369450853,323.246123150284,1
86,10,580596,510,0.883733413633061,136.705872348704,322.668624116235,592.9,130.3,1.16980434119164,1.19880434119164,0.106124381658982,0.883733413633061,136.705872348704,322.668624116235,1
87,10,580602,516,0.892461644878821,136.913412081106,322.137804027035,593.5,130.9,1.16980434119164,1.19880434119164,0.106124381659947,0.892461644878821,136.913412081106,322.137804027035,1
88,10,580608,522,0.900971670343435,137.233539481319,321.34451316044,594.4,131.8,1.16980434119164,1.19880434119164,0.106135291949004,0.900971670343435,137.233539481319,321.34451316044,1
89,10,580614,528,0.909699901589193,137.497087834413,320.732362611471,595.1,132.5,1.16980434119164,1.19880434119164,0.106124381658981,0.909699901589193,137.497087834413,320.732362611471,1
90,10,580620,534,0.922792248457831,137.752093573696,320.617364524565,595.3,132.7,1.16980434119164,1.19880434119164,0.106124381658981,0.922792248457831,137.752093573696,320.617364524565,1
91,10,580626,540,0.931302273922445,138.184210544393,320.161403514798,595.9,133.3,1.16980434119164,1.19880434119164,0.106135291948039,0.931302273922445,138.184210544393,320.161403514798,1
92,10,580632,546,0.944394620791084,138.439058781897,319.646352927299,596.5,133.9,1.16980434119164,1.19880434119164,0.105917086167859,0.944394620791084,138.439058781897,319.646352927299,1
93,10,580638,552,0.957268761878579,138.862470201648,319.087490067216,597.2,134.6,1.16980434119164,1.19880434119164,0.105698880386714,0.957268761878579,138.862470201648,319.087490067216,1
94,10,580644,558,0.965996993124337,139.069640823999,318.756546941333,597.6,135,1.16980434119164,1.19880434119164,0.105687970096695,0.965996993124337,139.069640823999,318.756546941333,1
95,10,580650,564,0.979089339992975,139.436380424996,317.978793474999,598.5,135.9,1.16980434119164,1.19880434119164,0.105906175877838,0.979089339992975,139.436380424996,317.978793474999,1
96,10,580656,570,0.987599365457589,139.587823420401,317.329274473467,599.2,136.6,1.16980434119164,1.19880434119164,0.106135291948039,0.987599365457589,139.587823420401,317.329274473467,1
97,10,580662,576,0.996327596703347,139.794856182373,316.898285394124,599.7,137.1,1.16980434119164,1.19880434119164,0.106342587441093,0.996327596703347,139.794856182373,316.898285394124,1
98,10,580668,582,1.00505582794911,140.11393558606,316.604645195353,600.1,137.5,1.16980434119164,1.19880434119164,0.106342587441093,1.00505582794911,140.11393558606,316.604645195353,1
99,10,580674,588,1.0179299690366,140.424767452195,315.608255817398,601.2,138.6,1.16980434119164,1.19880434119164,0.106135291948038,1.0179299690366,140.424767452195,315.608255817398,1
100,10,580680,594,1.03102231590524,140.84713692843,315.54904564281,601.4,138.8,1.16980434119164,1.19880434119164,0.106124381658981,1.03102231590524,140.84713692843,315.54904564281,1
101,10,580686,600,1.039750547151,141.053952770305,315.017984256768,602,139.4,1.16980434119164,1.19880434119164,0.181927511415871,1.039750547151,141.053952770305,315.017984256768,1
102,10,580687,601,1.039750547151,141.109976214694,314.936658738231,602.1,139.5,1.16980434119164,1.19880434119164,0.424497526643646,1.039750547151,141.109976214694,314.936658738231,1
103,11,580689,0,1.039750547151,140.717812103971,314.90593736799,602,139.4,1.16980434119164,1.19880434119164,0.254174822105886,1.039750547151,140.717812103971,314.90593736799,1
104,11,580692,12,1.05262468823849,137.947550077971,314.382516692657,601.6,139,1.16980434119164,1.19880434119164,0.0849082335587399,1.05262468823849,137.947550077971,314.382516692657,1
105,11,580704,24,1.06571703510713,138.650124853618,313.916708284539,602.3,139.7,1.16980434119164,1.19880434119164,0.0531712937203039,1.06571703510713,138.650124853618,313.916708284539,1
106,11,580716,36,1.07422706057174,139.305509057243,312.835169685748,603.6,141,1.16980434119164,1.19880434119164,0.0530621908297324,1.07422706057174,139.305509057243,312.835169685748,1
107,11,580728,48,1.08731940744038,139.839750008512,312.513250002837,604.1,141.5,1.16980434119164,1.19880434119164,0.0530676459742607,1.08731940744038,139.839750008512,312.513250002837,1
108,11,580740,60,1.09604763868614,140.158500573192,312.219500191064,604.5,141.9,1.16980434119164,1.19880434119164,0.0530621908294905,1.09604763868614,140.158500573192,312.219500191064,1
109,11,580752,72,1.10455766415076,140.645583564573,311.381861188191,605.5,142.9,1.16980434119164,1.19880434119164,0.0530621908297318,1.10455766415076,140.645583564573,311.381861188191,1
110,11,580764,84,1.11765001101939,140.955550136245,310.785183378748,606.2,143.6,1.16980434119164,1.19880434119164,0.0529585430836886,1.11765001101939,140.955550136245,310.785183378748,1
111,11,580776,96,1.12637824226515,141.330068313014,310.210022771005,606.9,144.3,1.16980434119164,1.19880434119164,0.0528494401931171,1.12637824226515,141.330068313014,310.210022771005,1
112,11,580788,108,1.13488826772977,141.537042853136,309.879014284379,607.3,144.7,1.16980434119164,1.19880434119164,0.0527403373025445,1.13488826772977,141.537042853136,309.879014284379,1
113,11,580800,120,1.1479806145984,141.846780398693,309.182260132898,608.1,145.5,1.16980434119164,1.19880434119164,0.052631234411733,1.1479806145984,141.846780398693,309.182260132898,1
114,11,580812,132,1.1608547556859,141.933044870158,309.011014956719,608.3,145.7,1.16980434119164,1.19880434119164,0.0527403373025445,1.1608547556859,141.933044870158,309.011014956719,1
115,11,580824,144,1.17394710255454,142.186687446989,308.29556248233,609.1,146.5,1.16980434119164,1.19880434119164,0.052849440193116,1.17394710255454,142.186687446989,308.29556248233,1
116,11,580836,156,1.1826753338003,142.448978874125,307.982992958042,609.5,146.9,1.16980434119164,1.19880434119164,0.0527403373025445,1.1826753338003,142.448978874125,307.982992958042,1
117,11,580848,168,1.19554947488779,142.646987089769,306.94899569659,610.6,148,1.16980434119164,1.19880434119164,0.052740337302545,1.19554947488779,142.646987089769,306.94899569659,1
118,11,580860,180,1.20427770613355,142.965103200226,306.655034400075,611,148.4,1.16980434119164,1.19880434119164,0.0527403373023046,1.20427770613355,142.965103200226,306.655034400075,1
119,11,580872,192,1.21300593737931,143.171309294039,306.42376976468,611.3,148.7,1.16980434119164,1.19880434119164,0.0527403373025445,1.21300593737931,143.171309294039,306.42376976468,1
120,11,580884,204,1.2258800784668,143.425064862719,305.80835495424,612,149.4,1.16980434119164,1.19880434119164,0.0528494401931171,1.2258800784668,143.425064862719,305.80835495424,1
121,11,580896,216,1.23460830971256,143.631177567242,305.377059189081,612.5,149.9,1.16980434119164,1.19880434119164,0.0528494401931165,1.23460830971256,143.631177567242,305.377059189081,1
122,11,580908,228,1.24748245080005,143.884806393314,305.261602131105,612.7,150.1,1.16980434119164,1.19880434119164,0.0527403373025439,1.24748245080005,143.884806393314,305.261602131105,1
123,11,580920,240,1.25621068204581,143.979023904889,303.993007968297,614,151.4,1.16980434119164,1.19880434119164,0.0527403373023046,1.25621068204581,143.979023904889,303.993007968297,1
124,11,580932,252,1.26930302891445,144.232100092972,304.077366697657,614,151.4,1.16980434119164,1.19880434119164,0.0528494401931171,1.26930302891445,144.232100092972,304.077366697657,1
125,11,580944,264,1.28217717000194,144.485543252241,303.761847750747,614.4,151.8,1.16980434119164,1.19880434119164,0.0529585430836892,1.28217717000194,144.485543252241,303.761847750747,1
126,11,580956,276,1.2909054012477,144.635543446664,303.211847815555,615,152.4,1.16980434119164,1.19880434119164,0.0529585430836881,1.2909054012477,144.635543446664,303.211847815555,1
127,11,580968,288,1.30399774811634,144.888425073725,302.796141691242,615.5,152.9,1.16980434119164,1.19880434119164,0.052849440193116,1.30399774811634,144.888425073725,302.796141691242,1
128,11,580980,300,1.31250777358095,145.150529189319,302.283509729773,616.1,153.5,1.16980434119164,1.19880434119164,0.0528494401928762,1.31250777358095,145.150529189319,302.283509729773,1
129,11,580992,312,1.32123600482671,145.300413635376,301.033471211792,617.4,154.8,1.16980434119164,1.19880434119164,0.0528494401931165,1.32123600482671,145.300413635376,301.033471211792,1
130,11,581004,324,1.33411014591421,145.553556738316,301.017852246105,617.5,154.9,1.16980434119164,1.19880434119164,0.0528494401931171,1.33411014591421,145.553556738316,301.017852246105,1
131,11,581016,336,1.34283837715997,145.647513105766,300.849171035255,617.7,155.1,1.16980434119164,1.19880434119164,0.052849440193116,1.34283837715997,145.647513105766,300.849171035255,1
132,11,581028,348,1.3559307240286,145.844255045949,300.314751681983,618.3,155.7,1.16980434119164,1.19880434119164,0.0527403373025439,1.3559307240286,145.844255045949,300.314751681983,1
133,11,581040,360,1.36029483965148,146.002892478781,300.16763082626,618.5,155.9,1.16980434119164,1.19880434119164,0.052631234411733,1.36029483965148,146.002892478781,300.16763082626,1
134,11,581052,372,1.37753309636186,146.302746938904,299.667582312968,619.1,156.5,1.16980434119164,1.19880434119164,0.0528439850485877,1.37753309636186,146.302746938904,299.667582312968,1
135,11,581064,384,1.38626132760761,146.452407300077,298.917469100026,619.9,157.3,1.16980434119164,1.19880434119164,0.0529530879391603,1.38626132760761,146.452407300077,298.917469100026,1
136,11,581076,396,1.39913546869511,146.761018699961,298.620339566654,620.3,157.7,1.16980434119164,1.19880434119164,0.0528494401931165,1.39913546869511,146.761018699961,298.620339566654,1
137,11,581088,408,1.40786369994087,146.798967805558,298.232989268519,620.7,158.1,1.16980434119164,1.19880434119164,0.0528439850485882,1.40786369994087,146.798967805558,298.232989268519,1
138,11,581100,420,1.41659193118663,147.11595756212,297.738652520707,621.3,158.7,1.16980434119164,1.19880434119164,0.0528439850483485,1.41659193118663,147.11595756212,297.738652520707,1
139,11,581112,432,1.42946607227412,147.145357097341,297.64845236578,621.4,158.8,1.16980434119164,1.19880434119164,0.0529585430836892,1.42946607227412,147.145357097341,297.64845236578,1
140,11,581124,444,1.43819430351988,147.350643133705,296.616881044568,622.5,159.9,1.16980434119164,1.19880434119164,0.0529530879391592,1.43819430351988,147.350643133705,296.616881044568,1
141,11,581136,456,1.44692253476564,147.500096704308,296.766698901436,622.4,159.8,1.16980434119164,1.19880434119164,0.0528439850485877,1.44692253476564,147.500096704308,296.766698901436,1
142,11,581148,468,1.45979667585313,147.640992057378,296.213664019126,623,160.4,1.16980434119164,1.19880434119164,0.0528494401931177,1.45979667585313,147.640992057378,296.213664019126,1
143,11,581160,480,1.46852490709889,147.901940704646,295.700646901549,623.6,161,1.16980434119164,1.19880434119164,0.0527403373023041,1.46852490709889,147.901940704646,295.700646901549,1
144,11,581172,492,1.48139904818638,148.042741062526,295.247580354175,624.1,161.5,1.16980434119164,1.19880434119164,0.052849440193116,1.48139904818638,148.042741062526,295.247580354175,1
145,11,581184,504,1.49449139505502,148.406111484301,294.8687038281,624.6,162,1.16980434119164,1.19880434119164,0.0529530879391597,1.49449139505502,148.406111484301,294.8687038281,1
146,11,581196,516,1.50321962630078,148.499604611226,294.899868203742,624.6,162,1.16980434119164,1.19880434119164,0.0528439850485877,1.50321962630078,148.499604611226,294.899868203742,1
147,11,581208,528,1.51609376738827,148.696012361738,294.765337453913,624.8,162.2,1.16980434119164,1.19880434119164,0.0529585430836892,1.51609376738827,148.696012361738,294.765337453913,1
148,11,581220,540,1.52482199863403,148.78945138217,293.996483794057,625.6,163,1.16980434119164,1.19880434119164,0.0530621908294905,1.52482199863403,148.78945138217,293.996483794057,1
149,11,581232,552,1.53355022987979,148.938614531846,293.646204843949,626,163.4,1.16980434119164,1.19880434119164,0.0530621908297318,1.53355022987979,148.938614531846,293.646204843949,1
150,11,581244,564,1.54642437096729,149.134888004371,293.01162933479,626.7,164.1,1.16980434119164,1.19880434119164,0.0529585430836892,1.54642437096729,149.134888004371,293.01162933479,1
151,11,581256,576,1.55515260221304,149.283979876772,292.661326625591,627.1,164.5,1.16980434119164,1.19880434119164,0.0528439850485877,1.55515260221304,149.283979876772,292.661326625591,1
152,11,581268,588,1.56802674330054,149.535877789181,292.445292596394,627.4,164.8,1.16980434119164,1.19880434119164,0.053165838575775,1.56802674330054,149.535877789181,292.445292596394,1
153,11,581280,600,1.5767549745463,149.629174008,292.176391336,627.7,165.1,1.16980434119164,1.19880434119164,0.0537113530283917,1.5767549745463,149.629174008,292.176391336,1
154,11,581292,612,1.59421143703781,149.815707150851,291.738569050284,628.2,165.6,1.16980434119164,1.19880434119164,0.0536077052825927,1.59421143703781,149.815707150851,291.738569050284,1
155,11,581304,624,1.60272146250243,149.96510336432,291.188367788107,628.8,166.2,1.16980434119164,1.19880434119164,0.0530676459742613,1.60272146250243,149.96510336432,291.188367788107,1
